Review,Rating
Why not ? The Sweetheart pendant matches the cell phone well . I'd take this one .,positive
"She sure can . Are you jealous , Leslie ?",neutral
Never . But I have been looking forward to it for quite a long time .,neutral
I want to send some important documents to Canada for my postgraduate admission .,neutral
What are you calling about today ?,neutral
"Yeah , this place looks great . Wow , look at her , she can certainly get down , can't she ?",neutral
Watch out !,neutral
Thank you just the same .,positive
Their flesh is soft and juicy . It has a citrus taste . It's sweet .,neutral
Everybody is buying them .,neutral
"Sure thing , follow me . This here is the .",positive
You're a light weight .,neutral
Would you like fries with that ?,neutral
Have you made up your mind ?,neutral
Tuesday morning .,neutral
Half past six ... and it's half past six already .,neutral
That's all right . It's not your fault .,neutral
"500 yuan . And if you buy it today , there will be a 15 % discount for you .",neutral
"That is very kind of you , Mr Lee . Thank you .",positive
"Apple pie , please .",neutral
"No , thanks . That will be all .",neutral
"Yeah , it's hard to believe but true .",neutral
For pick - up or delivery ?,neutral
Okay .,neutral
"3,075 . Our paychecks are 3300 combined . That means we don't have any receipts for 225 .",neutral
It ’ s about an hour ’ s drive .,neutral
"Come here , please .",neutral
13.50 ?,neutral
No .,neutral
Are you free today at around 6 p . m . ?,neutral
Follow this road and turn right at the second intersection . It'll be right there .,neutral
What ? He can't do this to you .,positive
Wait a few minutes and I'll go there with you .,neutral
I'll take it . Please wrap it up for me and give me the receipt .,positive
Certainly.here you are .,neutral
Please follow my instructions . Use a wet towel to cover your mouth and nose . Walk quietly to th nearest emergency exit . Now go get the wet towel .,neutral
Turn right at the third light and then go straight for two blocks .,neutral
"Excuse me , but I want a pair of mittens .",neutral
Just a moment . Let me find out . Our manager Wil be here in a minute . So will you speak to him ?,neutral
"Yes , you should have .",negative
That's not very much .,neutral
Yes . I'd like to send this parcel to Changchun .,neutral
Anything else ?,neutral
Have you been drinking ?,neutral
"Actually , I study a lot less here than I did in Taiwan ! My classes are great , though . Sociology is the perfect major for me .",neutral
Great . One last question . Where is your jazz section ?,positive
Do you have any product that controls frizz ?,neutral
"Well , as long as I'm here .",neutral
Oh ! Can I go from here to the Zhongshan Park ?,neutral
Tell the man behind the counter what you want .,neutral
"No , not yet . I just want to hair cut .",neutral
OK . I like the design of this lamps . I also need some cushion covers . I ’ ll just browse through those ones over there .,neutral
"Excuse me , sir . Didn't you see the red light ?",neutral
Are you having any luck ?,neutral
OK . What are you going to have to eat ?,neutral
The total is 45 yuan .,neutral
"Sounds good . Okay , that ’ s it .",neutral
"Oh , do you use your computer often ?",neutral
"Yes , because I love yours .",neutral
"Yes , it is pretty , but it costs $ 200 . What about this one ? It ’ s almost the same , but it costs half as much .",neutral
We'll go to your house and repair it on Tuesday.Ok ?,neutral
"Did you ? I didn't notice that . But still you should know it , for you have seen it with Laura before .",positive
I knew there would be a catch !,negative
"Um ... Uh ... I'm just looking , thanks .",positive
"Yes , there ’ s a department store in Wang Fu Jing .",neutral
Morning . What would you like for breakfast ?,neutral
"Great ! I want a three piece suit , preferably made from Italian cashmere or wool .",positive
"No , there's no charge for those .",neutral
All right . I'm nearly ready . What time does the bus leave ?,neutral
I might need some tools though . Do you know where I can get some ?,neutral
"Daddy , I love this Happy Farmhouse . It's really fun .",positive
"OK , then you can buy a pair of jogging shoes.Here are jogging shoes.Which pair do you like best ?",neutral
I will . Don't worry !,positive
"Yes , it's my girlfriend's birthday today and she loves chocolate .",neutral
"Yes , an efficiency is a small apartment.Usually one large room and a small bathroom.There is often a small kitchen too . So it's good for one person .",neutral
First you add the washing powder then you add the clothes .,neutral
"Just give the man standing there 3 yuan and he'll give you a token . Then , you slip it into the slot at the turnstile and push the turnstile to get in .",neutral
Don't you think it's a little early to be looking for schools ? We haven't even had the baby yet !,neutral
"This is not what I asked for , I'm afraid .",neutral
"No , I am sorry I have no idea . I am a stranger here .",neutral
"All right , I will try my best . If there aren ’ t any holdups , I think we can get there in time .",neutral
Ok . What do you think about our living room ?,neutral
Just about .,neutral
OK . Thank you .,positive
You will feel comfortable paying the money .,positive
I'm not laughing at you . But let me ask you something ?,neutral
Can you enlarge the picture ?,neutral
"But look at it this way , every challenge is an opportunity.And anyway , I ’ m not talking about investing in the domestic market . There are emerging markets that promise great returns . Look at China , for example.they have 1.4 billion people , half a billion of whom have recently entered the middle class . Here alone , the aggregate demand for consumer goods represents an amazing wealth generating opportunity .",neutral
...,neutral
Here are a variety of red wines for you to choose . You can have a taste then make your decision then . Here is the wine menu .,neutral
But it's raining .,neutral
"Yes , I ’ d like to activate my voice mail service please .",neutral
"Debit please . Also , could I get cash back ? Fifty dollars would be great .",neutral
That's seems obvious enough.then what about the software ?,neutral
Will you have it strong or weak ?,neutral
Let's go now .,neutral
"Yes , I wanna buy a skirt .",neutral
"Okay , I ’ ll take this one.Does it come with batteries and a case ?",neutral
"There's some tape , iodine , and cloth bandages . I don't think the cloth bandages can stop the bleeding . What we need is a tourniquet .",neutral
Do you know how to play it ?,neutral
"I lost one of my contact lenses , and I ’ m searching high and low for it .",neutral
How come ? I have never seen such a popular book before .,neutral
OK . How much is it all together ?,neutral
It sounds wonderful . Do I have to sign a lease ? How much should I pay ?,positive
They are all leather . How do they feel ?,neutral
Yes . I ’ Ve been getting harassing calls recently . Can I have my phone number changed ?,neutral
"how can I get it , please ?",neutral
"Yes , of course .",neutral
What else ?,neutral
By how much ?,neutral
Thanks . That'll be OK .,positive
"Brad , it's her birthday . Let's get her something really special .",neutral
The total comes to US $ 65.81 . How will you pay today ?,neutral
"Can I help you , sir ?",neutral
Now I see what you read the book for . But it's fine . I'll give you the lion's share .,neutral
It's not too salty .,neutral
"I found some jeans , and a new blouse .",neutral
"Oh , how nice.They ' re bright rooms and the house is very quiet .",neutral
It ’ s slow . Hurry up ! The bus goes at twenty to eight .,negative
Here's your receipt .,neutral
"Thank you , darling .",positive
"Perhaps madam , if you come back tomorrow , I could show you the whole range of kitchen ware . And there are still one or two things at the sale price .",neutral
What do you have ?,neutral
"as I hadn ’ t done it before , I had to keep referring to information I got from the internet . Doing the floor tiles took a whole day-from early morning to right through to the evening . The",neutral
A chess board ! Daddy is going to teach you how to play !,positive
"Hey , Robert , that's a nice shirt you are wearing . Where did you get it ?",neutral
We can also put a guest book on the website for people to sign and write comments .,neutral
