Review,Rating
"Ok , I ’ Ve got an up-to-day map . Let ’ s check the route from here to the airport .",neutral
"Where are we ? Oh , here we are . So we drive to the A120 and turn left .",neutral
"No , we turn right . Remember that we are coming from this direction .",neutral
Oh yes ! Sorry ! Then we drive to the M11 motorway .,negative
How far is that ?,neutral
It ’ s only seven miles . We turn left to join the motorway and drive south .,neutral
"According to the map , we get off the M11 at the second junction and join the M25 . That ’ s the motorway that goes around the edge of London .",neutral
"That ’ s another 15 miles , so that ’ s 22 miles total so far .",neutral
Then we drive west on the M25 . we must be careful to turn in the right direction !,neutral
"Then we drive on the M25 . it turns south . When we reach exit 15 , we turn left and go west along the M4 .",neutral
Then we take the first Heathrow Airport . What ’ s the total distance ?,neutral
The journey around the M25 is 33 miles and then 3 extra miles to get to the airport . So how many miles is that together ?,neutral
"22 miles to the M25 , 33 miles on the M25 , and 3 after that . That ’ s a total of 58 miles , isn ’ t it ?",neutral
It shouldn ’ t take us very long to cover that distance . Remember that we can go quite fast on the motor way .,neutral
We can only go fast on the motor ways if there isn ’ t much traffic . I think we should allow ourselves plenty of time to get there . Being early is much better than being late .,neutral
"Dear , can you drive me to the clinic ?",neutral
I'm afraid I can't .,negative
Why ?,neutral
"Well , my car won't start . I don't know what's the matter with it .",neutral
Could it be the battery ?,neutral
"No , I don't think it could be . I checked the battery two days ago . It must be other problems .",neutral
"Well , I suppose it could be the gas .",neutral
"No , there is plenty of gas . I filled it up yesterday .",neutral
Perhaps it's the starter then ?,neutral
"Yes , that's possible .",neutral
"Excuse me , can you tell me the way to Holton railway station ?",neutral
"Sure . It ’ s quite far from here . Don ’ t worry , though . It ’ s not difficult to get there .",neutral
"I think I ’ m going in the wrong direction , aren ’ t ?",neutral
"Yes . First , you need to turn around . Do you remember passing some traffic lights further up this road ?",neutral
"Yes , I do . They are about two miles away , right ?",neutral
"That ’ s right . Drive back to the traffic rights and turn right . Follow the road for about a mile , until you see the plaza hotel . It ’ s a really big hotel . You can ’ t miss it . Turn left at the hotel .",neutral
"So , right at the traffic lights two miles up the road , then left at the plaza hotel , a mile along that road . Got it .",neutral
Then you just go straight on until you see the station ahead of you .,neutral
Ok . Got it . Thanks for you help .,positive
No problem .,positive
Watch out ! You'll hit that car if you're not careful .,neutral
"Oh no , I won't . But we will have an accident if you don't stop shouting .",neutral
You see . I told you you'd hit him if you weren't careful .,neutral
"Oh , shut up , will you ? It was all your fault . If you'd kept quite this would never have happened .",negative
"Oh , so it was my fault , was it ? If I hadn't warned you in time it would have been much worse .",negative
Why don't we get ourselves a new car ? The old one's falling apart .,neutral
What a good idea !,positive
What kind shall we get ?,neutral
"We could go to more places this time , if you liked .",neutral
"Yes , fine .",neutral
When shall we go and look ?,neutral
Why not sometime next week ?,neutral
"No , let's go on Saturday .",neutral
OK .,neutral
Where shall we go ?,neutral
There's a car dealer down the road . How about going there ?,neutral
"No , I don't like that place . Why don't we try the garage Martin recommended ?",neutral
"Fine , We'll do that .",neutral
"Hello , this is Rich .",neutral
"Hi , Rich . Is Jim here ?",neutral
He ’ s not in at the moment . Can I take a message ?,neutral
Sure . This is Claire .,neutral
Does have your telephone number ?,neutral
"No , it ’ s 3725019281 .",neutral
3725015281 ?,neutral
"No , it ’ s 3725019281 , it ’ s a 9 , not a 5 .",neutral
Right . I ’ ll have him call you back .,neutral
Can you tell him that it ’ s urgent ?,neutral
Sure can .,positive
Thanks a lot .,positive
No problem .,positive
Bye .,positive
Goodbye .,positive
They must have got in through the kitchen window .,neutral
If only we'd remember to close it .,neutral
"I am afraid your diamond bracelet has gone , darling !",positive
I wish I'd put it in the bank .,neutral
Look ! they've taken your fur coat too .,positive
"I know , I am sorry I ever bought it .",negative
I noticed they've taken our radio and left the television .,neutral
It's a pity they didn't take the tele . We need a new one . Anyway we can claim for all this from the insurance company .,neutral
"I wish we could , but we can't , you see , we are not insured .",neutral
"Come on , darling . We haven't got much time .",neutral
All right . I'm nearly ready . What time does the bus leave ?,neutral
Half past six ... and it's half past six already .,neutral
"Oh , we've got plenty of time .",neutral
We haven't . Hurry up !,neutral
All right . Let's go .,neutral
And about time too !,neutral
Come on ! It's time to go !,neutral
"Wait a minute ! Just hold your horses ! What's your hurry , anyway ?",neutral
"Well , I've got to stop and get gas in the car , first .",neutral
That won't take long .,neutral
"Well , it won't if there no line at the pump .",neutral
"Well , I'm not quite ready .",neutral
"I'll give you five more minutes , then I'm going on without you !",negative
You wouldn't do a thing like that !,neutral
"Oh , yes , I would !",negative
Why aren't you doing your homework ?,neutral
"I'll do it later , Dad . I must prepare the concert on Saturday .",neutral
"Oh , is it ? You'll be making records next , will you ?",neutral
We hope so .,neutral
You'd better get on with your homework ! You can practice on Sunday .,neutral
Oh dad . You don't understand at all .,neutral
I certainly could . You'll get exams next month .,neutral
I don't need it to play the guitar .,neutral
